name,date
KP456904.1,2008-02-22
KP459017.1,2008-02-25
KC457588.1,2008-10-03
KC457644.1,2008-11-21
CY043594.1,2008-01-10
KP456481.1,2008-03-01
KP459229.1,2008-01-23
AB438360.1,2007-03-16
AB451168.1,2008-02-02
KP459195.1,2008-01-07
CY043385.1,2008-02-18
KC457652.1,2008-11-25
CY031472.1,2008-02-08
AB438343.1,2006-04-27
AB438342.1,2006-03-25
KC457605.1,2008-11-06
KP458284.1,2008-03-27
AB438355.1,2007-03-02
AB521057.1,2008-03-03
AB510202.1,2008-12-19
KP456430.1,2008-12-15
AB438347.1,2007-02-24
AB451165.1,2008-01-09
AB438334.1,2006-01-30
KC457619.1,2008-11-11
CY043616.1,2008-02-14
CY043449.1,2008-01-28
AB438345.1,2007-02-15
AB438337.1,2006-03-07
CY043628.1,2008-02-20
AB255393.1,2006-01-13
KC457603.1,2008-11-06
CY043584.1,2008-02-25
KC457623.1,2008-11-11
KP458642.1,2007-12-25
AB453343.1,2007-02-13
KP457798.1,2008-12-22
CY043596.1,2008-01-15
KP456572.1,2008-03-03
AB451164.1,2007-12-14
AB438336.1,2006-02-03
KC457585.1,2008-10-03
AB438341.1,2006-03-24
KC457593.1,2008-10-03
KC457621.1,2008-11-11
