name,date
LC638103.1,2009-11-07
KC457726.1,2009-11-20
CY066167.1,2009-11-30
CY066087.1,2009-10-21
KC457698.1,2009-11-18
CY070749.1,2009-11-09
KC457683.1,2009-11-18
LC638079.1,2009-10-28
LC638070.1,2009-10-26
KC457674.1,2009-11-17
CY066115.1,2009-12-01
LC638138.1,2009-11-24
AB665968.1,2009-10-20
CY070763.1,2009-11-16
KC457675.1,2009-11-17
CY070781.1,2009-11-27
LC638072.1,2009-10-26
AB665974.1,2009-11-02
LC638073.1,2009-10-27
KC457686.1,2009-11-18
LC638131.1,2009-11-21
CY066039.1,2009-11-26
CY070017.1,2009-10-20
CY066111.1,2009-11-18
LC638113.1,2009-11-10
CY070773.1,2009-11-19
LC638147.1,2009-11-26
CY070775.1,2009-11-23
CY066029.1,2009-10-16
LC638161.1,2009-11-27
LC638180.1,2009-12-02
CY066033.1,2009-10-30
CY066041.1,2009-12-02
KC457669.1,2009-11-16
CY070767.1,2009-11-21
CY070785.1,2009-12-01
CY066083.1,2009-10-26
LC638162.1,2009-11-28
LC638121.1,2009-11-14
CY066169.1,2009-11-30
LC638178.1,2009-12-01
CY066159.1,2009-10-20
AB576885.1,2009-10-14
KC457715.1,2009-11-19
LC638108.1,2009-11-10
