name,date
CY111286.1,2011-02-11
KC881807.1,2011-03-09
OQ535215.1,2011-03-XX
CY111374.1,2011-03-03
KC881663.1,2011-03-15
KC881752.1,2011-01-24
KC882157.1,2010-11-18
KC882214.1,2011-02-07
KC881905.1,2011-02-18
KC881741.1,2011-01-07
KC881866.1,2011-01-11
KC881754.1,2011-01-28
KC882217.1,2011-03-06
KF848937.1,2011-01-XX
KC881854.1,2011-02-13
KC882187.1,2011-03-14
CY176442.1,2011-01-21
KC882288.1,2011-04-14
KC881746.1,2011-01-14
KC882078.1,2010-12-31
KX651951.1,2011-03-14
KC881760.1,2011-01-19
KC882073.1,2010-11-30
KC882018.1,2011-02-02
CY134465.1,2011-01-13
KC882120.1,2010-11-10
KC881857.1,2010-11-17
CY134497.1,2011-02-07
KC882081.1,2011-02-13
KC882205.1,2011-03-10
KC882314.1,2011-02-25
KC781416.1,2010-07-27
CY092896.1,2011-01-29
CY129878.1,2011-01-13
KC881653.1,2011-03-01
KC882026.1,2010-07-29
KC882150.1,2011-02-07
KC882339.1,2011-02-02
CY092872.1,2011-01-26
OQ535295.1,2011-02-XX
KC882411.1,2011-02-04
KC881632.1,2011-01-12
KC881573.1,2011-01-20
KC882362.1,2011-02-07
KC881643.1,2011-01-15
