name,date
KC186250.1,2009-07-21
KC186251.1,2009-07-21
KC186252.1,2009-07-21
KC186253.1,2009-07-21
KC186254.1,2009-07-21
KC186255.1,2009-07-21
KC186256.1,2009-07-21
KC186257.1,2009-07-21
KC186258.1,2009-07-21
KC186259.1,2009-07-21
KC186260.1,2009-07-21
KC186261.1,2009-07-21
KC186262.1,2009-07-21
KC186263.1,2009-07-21
KC186264.1,2009-07-21
KC186265.1,2009-07-21
KC186266.1,2009-07-21
KC186267.1,2009-07-21
KC186268.1,2009-07-21
KC186269.1,2009-07-21
KC186270.1,2009-07-21
KC187179.1,2009-07-21
KC187180.1,2009-07-21
KC187181.1,2009-07-21
KC187182.1,2009-07-21
KC187183.1,2009-07-21
KC187184.1,2009-07-21
KC187185.1,2009-07-21
KC187186.1,2009-07-21
KC187187.1,2009-07-21
KC187188.1,2009-07-21
KC187189.1,2009-07-21
KC187190.1,2009-07-21
KC187191.1,2009-07-21
KC187192.1,2009-07-21
KC187193.1,2009-07-21
KC187194.1,2009-07-21
KC187195.1,2009-07-21
KC187196.1,2009-07-21
KC187197.1,2009-07-21
KC187198.1,2009-07-21
KC187199.1,2009-07-21
KC187200.1,2009-07-21
KC187201.1,2009-07-21
KC187202.1,2009-07-21
KC187203.1,2009-07-21
KC187204.1,2009-07-21
KC187205.1,2009-07-21
KC187206.1,2009-07-21
KC187207.1,2009-07-21
KC187208.1,2009-07-21
KC187209.1,2009-07-21
KC187210.1,2009-07-21
KC187211.1,2009-07-21
KC187212.1,2009-07-21
KC187213.1,2009-07-21
KC187214.1,2009-07-21
KC187215.1,2009-07-21
KC186976.1,2009-07-23
KC186977.1,2009-07-23
KC186978.1,2009-07-23
KC186979.1,2009-07-23
KC186980.1,2009-07-23
KC186981.1,2009-07-23
KC186982.1,2009-07-23
KC186983.1,2009-07-23
KC186984.1,2009-07-23
KC186985.1,2009-07-23
KC186986.1,2009-07-23
KC186987.1,2009-07-23
KC186988.1,2009-07-23
KC186989.1,2009-07-23
KC186990.1,2009-07-23
KC186991.1,2009-07-23
KC186992.1,2009-07-23
KC186993.1,2009-07-23
KC186994.1,2009-07-23
KC186995.1,2009-07-23
KC186996.1,2009-07-23
KC186997.1,2009-07-23
KC186998.1,2009-07-23
KC186999.1,2009-07-23
KC187000.1,2009-07-23
KC187001.1,2009-07-23
KC187002.1,2009-07-23
KC187003.1,2009-07-23
KC187004.1,2009-07-23
KC187005.1,2009-07-23
KC187006.1,2009-07-23
KC187007.1,2009-07-23
KC187008.1,2009-07-23
KC187009.1,2009-07-23
KC187010.1,2009-07-23
KC187011.1,2009-07-23
KC187012.1,2009-07-23
KC187013.1,2009-07-23
KC187014.1,2009-07-23
KC187015.1,2009-07-23
KC187016.1,2009-07-23
KC187018.1,2009-07-23
KC187019.1,2009-07-23
KC187020.1,2009-07-23
KC187021.1,2009-07-23
KC186611.1,2009-07-24
KC186612.1,2009-07-24
KC186613.1,2009-07-24
KC186614.1,2009-07-24
KC186615.1,2009-07-24
KC186616.1,2009-07-24
KC186617.1,2009-07-24
KC186618.1,2009-07-24
KC186619.1,2009-07-24
KC186620.1,2009-07-24
KC186621.1,2009-07-24
KC186622.1,2009-07-24
KC186623.1,2009-07-24
KC186624.1,2009-07-24
KC186625.1,2009-07-24
KC186626.1,2009-07-24
KC186627.1,2009-07-24
KC186628.1,2009-07-24
KC186629.1,2009-07-24
KC186630.1,2009-07-24
KC186631.1,2009-07-24
KC186632.1,2009-07-24
KC186633.1,2009-07-24
KC186634.1,2009-07-24
KC186635.1,2009-07-24
KC186636.1,2009-07-24
KC186637.1,2009-07-24
KC186638.1,2009-07-24
KC186639.1,2009-07-24
KC186640.1,2009-07-24
KC186641.1,2009-07-24
KC186643.1,2009-07-24
KC186644.1,2009-07-24
KC186645.1,2009-07-24
KC186646.1,2009-07-24
KC186647.1,2009-07-24
KC186648.1,2009-07-24
KC186649.1,2009-07-24
KC186271.1,2009-07-28
KC186272.1,2009-07-28
KC186273.1,2009-07-28
KC186274.1,2009-07-28
KC186275.1,2009-07-28
KC186276.1,2009-07-28
KC186277.1,2009-07-28
KC186278.1,2009-07-28
KC186279.1,2009-07-28
KC186280.1,2009-07-28
KC186281.1,2009-07-28
KC186282.1,2009-07-28
KC186283.1,2009-07-28
KC186284.1,2009-07-28
KC186285.1,2009-07-28
KC186286.1,2009-07-28
KC186287.1,2009-07-28
KC186288.1,2009-07-28
KC186289.1,2009-07-28
KC186290.1,2009-07-28
KC186291.1,2009-07-28
KC186292.1,2009-07-28
KC186293.1,2009-07-28
KC186294.1,2009-07-28
KC186295.1,2009-07-28
KC186296.1,2009-07-28
KC186297.1,2009-07-28
KC186298.1,2009-07-28
KC186299.1,2009-07-28
KC186300.1,2009-07-28
KC186301.1,2009-07-28
KC186302.1,2009-07-28
KC186303.1,2009-07-28
KC186304.1,2009-07-28
KC186305.1,2009-07-28
KC186306.1,2009-07-28
KC186307.1,2009-07-28
KC186814.1,2009-07-28
KC186815.1,2009-07-28
KC186816.1,2009-07-28
KC186817.1,2009-07-28
KC186818.1,2009-07-28
KC186819.1,2009-07-28
KC186820.1,2009-07-28
KC186821.1,2009-07-28
KC186822.1,2009-07-28
KC186823.1,2009-07-28
KC186824.1,2009-07-28
KC186825.1,2009-07-28
