name,date
KR182401.1,2013-XX-XX
KR182402.1,2013-XX-XX
KR182403.1,2013-XX-XX
KR182404.1,2013-XX-XX
KR182405.1,2013-XX-XX
KR182406.1,2013-XX-XX
KR182407.1,2013-XX-XX
KR182409.1,2013-XX-XX
KR182410.1,2013-XX-XX
KR182411.1,2013-XX-XX
KR182412.1,2013-XX-XX
KR182413.1,2013-XX-XX
KR182414.1,2013-XX-XX
KR182415.1,2013-XX-XX
KR182416.1,2013-XX-XX
KR182417.1,2013-XX-XX
KR182418.1,2013-XX-XX
KR182419.1,2013-XX-XX
KR182420.1,2013-XX-XX
KR182421.1,2013-XX-XX
KR182422.1,2013-XX-XX
KR182423.1,2013-XX-XX
KR182424.1,2013-XX-XX
KR182425.1,2013-XX-XX
KR182426.1,2013-XX-XX
KR182427.1,2013-XX-XX
KR182428.1,2013-XX-XX
KR182429.1,2013-XX-XX
KR182430.1,2013-XX-XX
KR182431.1,2013-XX-XX
KR182432.1,2013-XX-XX
KR182433.1,2013-XX-XX
KR182434.1,2013-XX-XX
KR182435.1,2013-XX-XX
KR182436.1,2013-XX-XX
KR182437.1,2013-XX-XX
KR182438.1,2013-XX-XX
KR182439.1,2013-XX-XX
KR182440.1,2013-XX-XX
KR182441.1,2013-XX-XX
KR182442.1,2013-XX-XX
KR182443.1,2013-XX-XX
KR182444.1,2013-XX-XX
KR182445.1,2013-XX-XX
KR182446.1,2013-XX-XX
KR182447.1,2013-XX-XX
KR182448.1,2013-XX-XX
KR182449.1,2013-XX-XX
KR182450.1,2013-XX-XX
KR182451.1,2013-XX-XX
KR182452.1,2013-XX-XX
KR182453.1,2013-XX-XX
KR182454.1,2013-XX-XX
KR182455.1,2013-XX-XX
KR182456.1,2013-XX-XX
KR182457.1,2013-XX-XX
KR182458.1,2013-XX-XX
KR182459.1,2013-XX-XX
KR182460.1,2013-XX-XX
KR182461.1,2013-XX-XX
KR182462.1,2013-XX-XX
KR182463.1,2013-XX-XX
KR182464.1,2013-XX-XX
KR182465.1,2013-XX-XX
KR182466.1,2013-XX-XX
KR182467.1,2013-XX-XX
KR182468.1,2013-XX-XX
KR182469.1,2013-XX-XX
KR182470.1,2013-XX-XX
KR182471.1,2013-XX-XX
KR182472.1,2013-XX-XX
KR182473.1,2013-XX-XX
MT007547.1,2014-02-18
MT007548.1,2014-02-18
MT007549.1,2014-02-18
MT007550.1,2014-02-18
OR736485.1,2014-04-23
OR736486.1,2014-04-23
KX595123.1,2014-05-28
KX595124.1,2014-05-28
KX595125.1,2014-05-28
KX595126.1,2014-05-28
KX595127.1,2014-05-28
KX595128.1,2014-05-28
KX595129.1,2014-05-28
KM986886.1,2014-07-04
KM986887.1,2014-07-04
KM986888.1,2014-07-04
KM986889.1,2014-07-04
KM986890.1,2014-07-04
KM986891.1,2014-07-04
KX027738.1,2014-XX-XX
KX027739.1,2014-XX-XX
KX027740.1,2014-XX-XX
KX027741.1,2014-XX-XX
KX027742.1,2014-XX-XX
KX027743.1,2014-XX-XX
KX027744.1,2014-XX-XX
KX027745.1,2014-XX-XX
KX027746.1,2014-XX-XX
KX027747.1,2014-XX-XX
KX027748.1,2014-XX-XX
KX027749.1,2014-XX-XX
KX027750.1,2014-XX-XX
KX027751.1,2014-XX-XX
KX027752.1,2014-XX-XX
KX027753.1,2014-XX-XX
KX027754.1,2014-XX-XX
KX027755.1,2014-XX-XX
KX027756.1,2014-XX-XX
KX027757.1,2014-XX-XX
KX027758.1,2014-XX-XX
KX027759.1,2014-XX-XX
KX027760.1,2014-XX-XX
KX027761.1,2014-XX-XX
KX027763.1,2014-XX-XX
KX027828.1,2014-XX-XX
KX027829.1,2014-XX-XX
KX027830.1,2014-XX-XX
KX027831.1,2014-XX-XX
KX027832.1,2014-XX-XX
KX027833.1,2014-XX-XX
KX027834.1,2014-XX-XX
KX027835.1,2014-XX-XX
KX027836.1,2014-XX-XX
KX027837.1,2014-XX-XX
KX027838.1,2014-XX-XX
KX027839.1,2014-XX-XX
KX027840.1,2014-XX-XX
KX027841.1,2014-XX-XX
KX027842.1,2014-XX-XX
KX027843.1,2014-XX-XX
KX027845.1,2014-XX-XX
KX027846.1,2014-XX-XX
KX027847.1,2014-XX-XX
KX027848.1,2014-XX-XX
KX027849.1,2014-XX-XX
KX027850.1,2014-XX-XX
KX027851.1,2014-XX-XX
KX027853.1,2014-XX-XX
KX027854.1,2014-XX-XX
KX027855.1,2014-XX-XX
KX027856.1,2014-XX-XX
KX027857.1,2014-XX-XX
KX027858.1,2014-XX-XX
KX027859.1,2014-XX-XX
KX027860.1,2014-XX-XX
KX027861.1,2014-XX-XX
KX027862.1,2014-XX-XX
KX027863.1,2014-XX-XX
KX027864.1,2014-XX-XX
KX027865.1,2014-XX-XX
KX027866.1,2014-XX-XX
KX027867.1,2014-XX-XX
KX027868.1,2014-XX-XX
KX027869.1,2014-XX-XX
KX027870.1,2014-XX-XX
KX027871.1,2014-XX-XX
KX027872.1,2014-XX-XX
KX027873.1,2014-XX-XX
KX027874.1,2014-XX-XX
KX027875.1,2014-XX-XX
KX027876.1,2014-XX-XX
KX027933.1,2014-XX-XX
KX027934.1,2014-XX-XX
KX027935.1,2014-XX-XX
KX027936.1,2014-XX-XX
KX027937.1,2014-XX-XX
KX027938.1,2014-XX-XX
KX027939.1,2014-XX-XX
KX027940.1,2014-XX-XX
KX027941.1,2014-XX-XX
KX027942.1,2014-XX-XX
KX027943.1,2014-XX-XX
KX027944.1,2014-XX-XX
KX027945.1,2014-XX-XX
KX027946.1,2014-XX-XX
KX027947.1,2014-XX-XX
KX027948.1,2014-XX-XX
KX027949.1,2014-XX-XX
KX027950.1,2014-XX-XX
KX027951.1,2014-XX-XX
KX027952.1,2014-XX-XX
KX027953.1,2014-XX-XX
