name,date
EU770363.1,2007-08-XX
OR873912.1,2009-11-10
OR874015.1,2010-12-13
OR874014.1,2010-11-28
OR873659.1,2009-07-29
KX431175.1,2008-XX-XX
HM347417.1,2009-10-16
HM347375.1,2009-10-21
OR873902.1,2009-09-03
KX431198.1,2010-XX-XX
EU770356.1,2007-09-XX
HM347360.1,2009-10-13
EU770361.1,2007-12-XX
FJ662926.1,2008-11-14
HM347391.1,2009-10-22
OR873967.1,2009-11-16
HM347363.1,2009-10-19
HM347390.1,2009-10-21
OR873686.1,2010-12-07
FJ265656.1,2008-03-05
OR873740.1,2009-09-21
HM347380.1,2009-10-28
OR874010.1,2009-12-19
OR873734.1,2009-09-21
OR873915.1,2009-11-20
HM347411.1,2009-10-22
OR873970.1,2010-11-16
OR873756.1,2011-02-17
OR873921.1,2010-07-09
KX431171.1,2009-XX-XX
FJ265660.1,2008-03-18
OR873873.1,2009-11-02
HM347381.1,2009-10-30
FJ662915.1,2008-11-11
OR873676.1,2010-11-09
OR873681.1,2010-11-17
OR873959.1,2009-10-14
HM347374.1,2009-10-12
KX431172.1,2008-XX-XX
OR873877.1,2009-11-06
OR873679.1,2010-11-11
HM347384.1,2009-10-22
HM347399.1,2009-10-30
OR873758.1,2011-02-24
HM347395.1,2009-10-26
HM347382.1,2009-10-06
OR873875.1,2009-10-26
OR873791.1,2010-12-16
OR873977.1,2011-02-16
OR873660.1,2009-08-11
OR873750.1,2009-10-22
OR873981.1,2011-02-21
OR873668.1,2009-11-25
OR873864.1,2010-11-17
OR873742.1,2009-09-21
HM347392.1,2009-10-22
FJ265659.1,2008-06-06
FJ662912.1,2008-10-09
OR873857.1,2010-10-25
EU770365.1,2007-10-XX
OR873678.1,2010-11-10
FJ662922.1,2008-11-03
OR873900.1,2009-09-03
HM347393.1,2009-10-22
HM347414.1,2009-10-23
HM347420.1,2009-10-26
OR873856.1,2010-10-18
OR873728.1,2009-09-21
OR873934.1,2011-02-22
OR873920.1,2010-06-24
HM347387.1,2009-10-07
EU770355.1,2007-10-XX
KX431177.1,2009-XX-XX
OR873925.1,2010-07-29
OR873726.1,2009-09-21
OR873861.1,2010-10-12
FJ265658.1,2008-05-05
OR873906.1,2009-10-21
OR873935.1,2011-02-24
OR873870.1,2010-12-02
HM347409.1,2009-10-12
OR873930.1,2010-11-10
OR873979.1,2011-02-16
JQ396218.1,2010-12-21
OR873760.1,2011-02-25
KX431196.1,2009-XX-XX
OR873919.1,2010-06-22
EU770366.1,2007-11-XX
HM347406.1,2009-10-14
HM347379.1,2009-10-27
HM347383.1,2009-10-14
EU770357.1,2007-08-XX
OR873869.1,2010-12-01
KX431173.1,2009-XX-XX
HM347357.1,2009-10-06
OR873884.1,2009-11-17
EU770362.1,2007-08-XX
OR873738.1,2009-09-21
OR873929.1,2010-11-09
OR873665.1,2009-11-03
OR873927.1,2010-10-18
OR873751.1,2009-11-04
HM347408.1,2009-10-07
OR873928.1,2010-10-22
HM347371.1,2009-10-08
OR873965.1,2009-09-29
FJ662916.1,2008-10-02
HM347418.1,2009-10-17
EU770353.1,2007-10-XX
OR873724.1,2009-09-21
OR873910.1,2009-11-05
HM347416.1,2009-10-13
OR873972.1,2010-11-24
OR873671.1,2009-11-30
OR873863.1,2010-10-15
JQ396236.1,2011-03-01
HM347397.1,2009-10-29
FJ662924.1,2008-11-11
OR873748.1,2009-10-22
HM347365.1,2009-10-23
HM347389.1,2009-10-13
OR873926.1,2010-09-17
OR873957.1,2009-11-16
OR873973.1,2010-11-28
OR873882.1,2009-11-13
OR873736.1,2009-09-21
EU770367.1,2007-09-XX
HM347386.1,2009-10-30
OR873880.1,2009-11-10
OR874018.1,2011-01-27
FJ662917.1,2008-10-05
OR873663.1,2009-10-12
OR873730.1,2009-10-27
OR873764.1,2011-03-04
OR873883.1,2009-11-16
OR874020.1,2011-02-27
OR873657.1,2009-07-23
FJ265662.1,2008-04-29
OR874002.1,2009-10-08
HM347413.1,2009-10-27
OR874017.1,2011-01-07
OR873858.1,2010-10-29
OR873966.1,2009-09-30
OR873874.1,2009-11-03
HM347424.1,2009-11-19
HM347422.1,2009-10-12
OR873722.1,2009-08-20
HQ229641.1,2010-06-16
EU770360.1,2007-12-XX
OR873918.1,2010-06-18
KX431181.1,2009-XX-XX
HM347415.1,2009-10-09
KX431183.1,2009-XX-XX
FJ265655.1,2008-04-29
OR873754.1,2010-12-08
HM347385.1,2009-10-23
KX431199.1,2009-XX-XX
KX431200.1,2009-XX-XX
OR873917.1,2009-12-09
OR873859.1,2010-07-23
OR873971.1,2010-11-18
OR873968.1,2010-02-19
OR873687.1,2010-12-10
OR873853.1,2010-08-11
HM347367.1,2009-10-30
FJ662919.1,2008-10-17
OR873855.1,2010-10-12
OR874013.1,2010-11-27
OR873854.1,2010-08-11
FJ662911.1,2008-07-01
KX431179.1,2009-XX-XX
OR873982.1,2011-02-28
HM347368.1,2009-10-30
FJ265654.1,2008-04-15
OR873878.1,2009-11-09
OR873962.1,2009-10-18
OR873975.1,2011-02-08
OR873752.1,2009-11-10
FJ662921.1,2008-10-27
OR873684.1,2010-11-29
OR873744.1,2009-10-09
OR873683.1,2010-11-23
OR873757.1,2011-02-21
FJ662927.1,2008-10-24
OR873689.1,2011-02-21
OR873672.1,2009-12-02
HM347372.1,2009-10-19
OR873872.1,2009-10-29
HM347402.1,2009-10-08
OR873753.1,2009-10-30
OR873871.1,2009-10-28
HM347405.1,2009-10-13
OR873923.1,2010-07-26
OR873964.1,2009-09-10
HM347376.1,2009-10-21
OR874016.1,2010-12-28
OR873898.1,2009-08-12
FJ662913.1,2008-10-30
OR873933.1,2011-02-14
HM347423.1,2009-10-09
OR873932.1,2011-01-04
HM347373.1,2009-10-21
JQ396217.1,2010-12-03
KX431174.1,2009-XX-XX
OR873876.1,2009-11-04
OR873879.1,2009-11-10
OR873743.1,2009-11-11
OR873763.1,2011-03-03
HM347366.1,2009-10-23
HM347358.1,2009-10-26
OR873909.1,2009-11-04
OR873907.1,2009-10-22
OR873969.1,2010-11-05
OR873914.1,2009-11-16
OR873680.1,2010-11-17
OR874008.1,2009-12-13
HM347361.1,2009-10-13
KX431182.1,2009-XX-XX
HM347359.1,2009-10-26
EU770368.1,2007-09-XX
OR873682.1,2010-11-23
HM347404.1,2009-10-09
FJ662910.1,2008-07-08
OR873984.1,2011-02-28
OR873961.1,2009-10-19
OR874006.1,2009-11-28
OR873867.1,2010-11-25
OR873983.1,2011-03-01
OR873792.1,2010-11-04
HM347370.1,2009-10-05
EU770354.1,2007-10-XX
KX431169.1,2009-XX-XX
OR873903.1,2009-09-28
HM347412.1,2009-10-23
FJ662914.1,2008-11-03
FJ265657.1,2008-04-29
EU770364.1,2007-08-XX
EU770351.1,2007-10-XX
OR874019.1,2011-02-10
HM347419.1,2009-10-22
EU770352.1,2007-10-XX
OR873974.1,2011-01-25
OR873762.1,2011-03-01
HM347388.1,2009-10-09
HM347369.1,2009-10-30
FJ662923.1,2008-11-07
OR873759.1,2011-02-24
OR873922.1,2010-07-20
EU770358.1,2007-08-XX
OR873980.1,2011-02-21
OR873931.1,2010-11-15
OR873690.1,2011-02-23
HM347410.1,2009-10-19
FJ662918.1,2008-10-13
HM347394.1,2009-10-23
