method,n_roots,tree_kl,tree_kl_unc,split_kl,split_kl_unc,rf,rf_unc,quartet,quartet_unc,branch_w_all,branch_w_all_unc,terminal_edit,terminal_edit_unc
neutral_bd,88,0.6931471605599379,3.7239049265955607e-16,42.96604312980746,0.06557948619518403,0.9215639496191584,0.0029362989587730587,0.5818250549450548,0.004967931752241529,0.00031695513505055684,1.8671039196057866e-05,0.008048609399306374,0.0011275236269987674
empirical_bd,88,0.6931471605599379,3.7239049265955607e-16,42.96604312980746,0.06557948619518403,0.9221909865836349,0.0029349708385654496,0.583431043956044,0.004945467467503397,0.00031695513505055684,1.8671039196057866e-05,0.008279584213680129,0.0011271959628905712
plm_prior,88,0.6931471605599379,3.7239049265955607e-16,42.96604312980746,0.06557948619518403,0.9234529699657931,0.00292742454109187,0.5847643406593407,0.004921865223590982,0.00031695513505055684,1.8671039196057866e-05,0.008281589230322649,0.0011278453258802194
artreeformer_adapted,88,0.6931471605599379,3.7239049265955607e-16,62.89211059605876,0.011430288148043456,0.9505888907067161,0.002146575417702729,0.6094578571428573,0.003985360686245618,0.0005399983132982257,2.229946789646859e-05,0.008094418432211118,0.0011236420473728873
phylovae_adapted,88,0.6931471605599379,3.7239049265955607e-16,62.57544670000557,0.011430288148043491,0.9537329783276297,0.002012800629214564,0.6223393956043961,0.0034495547203279306,0.0005136541094635692,2.1205618057999224e-05,0.008169093999628344,0.0011251079318640735
phylaflow,88,0.693147161059947,8.892907287392383e-17,78.38958276289718,0.011430288148043102,0.9568355531861987,0.0020991960565350906,0.6176592857142863,0.0041583916111467625,0.0010792661485229662,3.64159884344687e-05,0.00810185859580951,0.0011247611126958318
phylaflow_adapted,88,0.693147161059947,8.892907287392383e-17,78.38958276289718,0.011430288148043102,0.9520424544701839,0.0020445546075217023,0.6058636263736263,0.004120556803940811,0.0005173026214584098,2.202419195531861e-05,0.008057839843958945,0.001125674036711139
treesbm,88,0.6931471605599379,3.7239049265955607e-16,57.35545751140197,0.01364135082358064,0.9371510009910428,0.0023859474571146927,0.6286859340659344,0.0033085590129756717,0.00043663386256368857,2.2118784239293e-05,0.006660775696620715,0.0011210369157443395
